id_supermanzana,pobtot,geom,lat_centroide,lon_centroide
055,1324.0,0106000020E6100000010000000103000000010000001B00000042F39A5194B555C0B13C0A604E223540169728459AB555C08808761CF622354053364BEC9BB555C00EA37D52072335408EC4EEB286B555C0C96982E6FE2235406722E1DF5AB555C0C16D782FEC22354011915F4654B555C078EFE2F7EC2235401570A92353B555C08237D112ED223540949F76E84DB555C01796E795ED22354084E97AB14DB555C0A6F3FA53E52235408776E27F4DB555C0C79FA775DC2235405E12EF404DB555C044C41616CC223540474BCEE74CB555C07222E946A52235406AC5755D4CB555C0D55E7D7761223540369A646A4CB555C0484480F65F22354030816F974CB555C0F42A2FCD5D22354036F544D14CB555C0F12C3E1C5C2235406F907F4E4DB555C0C33EF386592235406B6E4DF04DB555C0EDA1919B5622354073C78EEA4EB555C03286EE425422354084BD1AA04FB555C00D3FF03C53223540F5D3C88350B555C0229A7AB95222354065D937A053B555C0A35A94AE52223540AD9CF01470B555C066DFB0B950223540E91FAD087AB555C018D505ED4F223540F21F37CF84B555C0A9AC869D4F22354048B63EAF86B555C0825AF3694D22354042F39A5194B555C0B13C0A604E223540,21.13533356969814,-86.83518084181883
056,1331.0,0106000020E61000000100000001030000000100000014000000F3AED1AC92B555C0A93038581F223540FA29151861B555C011FA865A24223540D9F90AC94BB555C0FF84D7D62622354054620BA84BB555C069CB241B162235404533ADCE4BB555C024A9C7E91322354005F933314CB555C0D12938181122354096D73A9C4CB555C06B3F2BF70E2235401A0B63E46BB555C08240EF2786213540AA0008EB6EB555C0FE454AA2792135402AD1F53C75B555C036C5D4145D21354080C4A7A279B555C0C72C783B49213540C7AA66617DB555C029BDA99338213540A976ED6183B555C054036A471E2135408D4AD8EE88B555C06A597B8C062135403E9594D38CB555C0B9F6CE9D7621354058F14B848EB555C0C0444710A6213540A72A4AAD8FB555C02AB0A637C6213540920431E790B555C06D98FE20E9213540AE5074D091B555C0778A43B403223540F3AED1AC92B555C0A93038581F223540,21.131895327831913,-86.83535597575091
314,,0106000020E61000000100000001030000000100000014000000C7042C9515B755C0A21587C1C7203540A964135317B755C07A5CC57454203540842D44C817B755C02960CA4C3B2035405F987AB81BB755C0F81D197BF81F35406BB2907621B755C0986C6C09F61F3540E4ACD48B3AB755C0F03F3636EE1F354085BC1D6F47B755C0F340F300EC1F354017B7603A41B755C03AAA233C49203540262CCF8239B755C0279F54BEA62035404476A43D37B755C0715EC52ECD2035405C9E539A36B755C004D894D2DB20354048FE699935B755C0A21940DAF2203540744F44C833B755C056F6C2752521354091C6727F34B755C064D76B3F552135402ECD31FE34B755C07A594E6565213540FFC8A44518B755C07F3E26296A21354025A30D6817B755C009D780074E2135404F3DFFE215B755C09A1FE85A222135408E81466014B755C0D2B84DF1F6203540C7042C9515B755C0A21587C1C7203540,21.12740761749197,-86.86191442325787
257,,0106000020E610000001000000010300000001000000060000005D73F46E18BC55C0E611B8D8D4333540447F7D5387BA55C09D019EC6D83335402DAB5D6985BA55C0EC0C67AC99303540AF4B244286BA55C03D6B8D741D2E3540A37BCC6713BC55C05854E9DA1A2E35405D73F46E18BC55C0E611B8D8D4333540,21.191324530331016,-86.92663581575783
263,,0106000020E61000000100000001030000000100000005000000F6767C8556BD55C05EA8AC0E762F35400B3ABF871BBC55C0D8784840752F3540362C83121BBC55C0A9A390E0682E3540CADA9CBE56BD55C0E66DF6E0672E3540F6767C8556BD55C05EA8AC0E762F3540,21.183333854991336,-86.9488002450877
058,1764.0,0106000020E6100000010000000103000000010000001B0000001BBFA12F5FB755C052402468F72635408F41AB0163B755C0168AAF12112735403B45BD0A68B755C03EF8DDC03527354025CB81BF6BB755C0BED352E24F2735400897441972B755C0BB14ED2F7F27354028D7581872B755C09FAE332781273540B73A0D1355B755C056A63F1DBB273540B8D33BD244B755C0A0236C37DB273540CC78027A35B755C0B52C0623FA27354066122DC718B755C0DE845DB132283540F7E67F53FCB655C018F326356B283540D8398973FAB655C039BD73FF6E283540579C3FAEF9B655C03283366E6E283540F507EC50F9B655C0A08837346D283540846D532FF9B655C0C73204436C28354050D76081F8B655C0C339FA6447283540CB5D591CF7B655C023ABF41B03283540842F7E11F6B655C02B7DAFE9C7273540F6B0950AF6B655C07EC74CD1C427354050A05BE7F6B655C0CF256600C227354020EEE7CE0EB755C025ED178A92273540310F3AB223B755C0FB549C706927354003419F0842B755C0EF2D86CF2E2735402C3EA9F952B755C04EAB3C220B273540CB1902B85DB755C085F5A4FCF52635409E71D6735EB755C0F5045364F62635401BBFA12F5FB755C052402468F7263540,21.154977367049753,-86.86231906547609
059,1971.0,0106000020E6100000010000000103000000010000003400000072AAFD24F3B655C086D5E05DC827354002DD2681F3B655C0A8AE2F5EC82735405B7B88A9F3B655C044BC1DAAC8273540CBB028D3F3B655C0FA5BD841C9273540A8FBD8E9F3B655C095C882D9C9273540C622A6F2F3B655C03E542171CA27354014212E05F5B655C0C271FD2A142835407D4150F5F5B655C05268F479392835409976DB6DF6B655C0521563344C28354071AA48A2F6B655C0969668E26428354054183AE4F6B655C02F50F8EA7228354029634835F5B655C00E159C047A2835404CE19D5DE5B655C08A01ECFA96283540C21B5BFACDB655C0FDAD3B33C72835407D254DFEC4B655C06EE0F2B5D72835405640FC4AAFB655C06F07511B04293540DD899C7BA5B655C0745A212D18293540399F7D7885B655C01DA22B5A5529354019B6D60B84B655C018AAE87556293540DA6583DC82B655C07790ED61572935404D6B0A4E82B655C04D55C9D057293540786B9FAC81B655C03E7138D057293540F94C133881B655C0F7CDCFCF57293540F5642FCE80B655C01FE0488557293540A047F7E07FB655C0E4192D3457293540EFFC6E3E7BB655C0999A37305029354078B4EC9374B655C028D3DDDA3C293540BF01079C61B655C0AD1C8DC7F328354086CDF17E60B655C083AE2A7BEF28354094EC945D60B655C0C412B8D9EE2835404898AA5460B655C0CF5E8185EE283540FB27C84F60B655C09084D826EE28354042472E4F60B655C03014E0F6ED283540FEB2395060B655C02A6ACAB8ED283540B0A7345460B655C0E4E12C6FED2835401413385E60B655C0C07D5110ED2835409746327060B655C0791776ADEC2835405E0EC58260B655C0EEDAC857EC283540C8B9CEB360B655C01906A711EC28354019ED3F5268B655C0B39B4EF6DB28354069A7EAA077B655C0694F7F90BD283540E818FDC489B655C0304C9B809A283540BAD241FA9BB655C0879431BB762835402ECD09B8A9B655C0EE8B5A6B5B283540934FB5F0ADB655C03D69C9BF52283540B23D95DFBCB655C0924FC7CD38283540A2B37940CDB655C0A994B208142835409B899CB0D7B655C091672CB8FE273540BE9F3825E1B655C038F6FD04ED2735406ED58D17E6B655C03D7280C2E32735408A15BE10EDB655C026B0B9B4D627354072AAFD24F3B655C086D5E05DC8273540,21.158702286086772,-86.85462637315395
060,1340.0,0106000020E610000001000000010300000001000000410000007CC2B58123B655C001F5D8B61A2A35403533D4C10EB655C04C4A062686293540D36BA759C5B555C0FBDEDBEC172A35404D34AE9AC0B555C032B5940E212A3540EA488FEFBFB555C0DF62CC4E222A3540867B7C26BFB555C0E75C1EDF232A35408C7C677BBEB555C0B94AF28E242A35403FF4C169BDB555C03DA9D26D242A3540815A5BF6BCB555C029D3E8BC232A354046631BC3BCB555C054011CDC222A35404EB5BDBABCB555C09D91372A202A35402D9F1BAEBCB555C0E2D538581D2A3540AFC7266EBCB555C0E18329B61A2A354033C364F2BBB555C0E30C4533172A3540C2BA0EDDBBB555C03D90C192162A3540701F3DEEBBB555C0DEDA0A72152A354046632A2ABCB555C039E09E81142A35406070D8CBBDB555C0F5747D7A132A354032FB5CC5BEB555C0B4548122122A354083E0E695E9B555C08E189FC0BC2935404277DBE0ECB555C0D54B719DB3293540B4A4E058EFB555C0EA176961AA293540EE821CE4F0B555C0F3A071F6A3293540250EFDC7F2B555C0408CF870992935401510D1D5F3B555C0769057BD92293540C55139DBF4B555C0920757188A2935405E578ECBF5B555C012B324F07C29354008EB6562F7B555C0BBD9126B732935405FC5740DFBB555C0290F18A55B29354063D942ED02B655C03C03F5562F29354027D3CB7204B655C01179D9C32829354071E1956C07B655C098C4623F1E293540BAE61CB109B655C0F7CDDE84172935407FC1187D0CB655C099B33EEA0F29354049A5D89511B655C044D2533806293540E1F770861AB655C012918A15F6283540D9EB365544B655C06DDAA868AB283540152F49E745B655C0BEAD7508A92835400266E5B047B655C01235EF58A72835402812BBC34AB655C0F8CAA1BAA52835403AB4C9504BB655C0B311925BA6283540976C32EE5AB655C02EC15F1BEE28354015A6017C5BB655C07F2C4DC4F42835404652FF9E62B655C03B9217EB112935409CFF172A6BB655C04131395932293540467E672A72B655C0C3912C7C4C29354061962A4373B655C06DD8B9EE502935402B28EB2974B655C0188B8D4F552935400174348574B655C059F455CC5829354080EE45F274B655C06362880D5E293540CEF4350375B655C0CE2526DD5F2935402FDE962C75B655C010B60E77632935404174C8F274B655C02CDFA6476A29354098079E8674B655C09F781FE16E293540393D226273B655C0B8F5A9DC742935400AA5688B72B655C078E313E7772935403962A1F666B655C071CC4D4E93293540C56D58955FB655C0A80DCC9CA12935400340E3255BB655C00A0D90A6AA2935409EAF9EB356B655C0C0D08E0CB4293540CD8AFAEF4DB655C0EFAE139FC5293540EF0FB47044B655C023263427D8293540B196BFAD38B655C0A503E19CEF293540CF246C6D2BB655C014BC92370B2A35407CC2B58123B655C001F5D8B61A2A3540,21.16163065126296,-86.84680014079746
061,1345.0,0106000020E61000000100000001030000000100000010000000DD894E2C0EB655C01EF4C20390293540D893545113B655C063B1E936B52935400572492C22B655C0352EFBA61D2A3540B6E2245A0DB655C0DFBD12B4472A3540E40BF941F6B555C0590703B8722A3540C0FB5839DCB555C0BE7CC770A62A3540555F9D56CAB555C0DAFD2FF6C92A3540EEFEF019BBB555C0A76D0FBC5C2A354030E323FDB6B555C0EE1ABD573E2A3540F638F585B7B555C0CA202E973A2A3540A6ECE522C5B555C0D5E6DA101F2A3540C7B8AE74D0B555C0ED25E8F0082A3540AF19FDBAE2B555C04FE20C68E42935402A3F57F7F1B555C084EC32B5C6293540324EB45904B655C0191EE08DA2293540DD894E2C0EB655C01EF4C20390293540,21.164742888601406,-86.842551060065
063,2602.0,0106000020E6100000010000000103000000010000002B00000045837DCF85B555C0DD6BA9B4482B3540E606E7F687B555C063ED9A144D2B354093B9590484B555C054585432542B35405435DD3983B555C0D09797ED552B35409C4AF62978B555C0786B73B36C2B3540AC71EB6F70B555C0343D826A7C2B354009581C8068B555C051A3870C8C2B35409E7D43B357B555C0B9EFB723AD2B35409E86568850B555C0A34CD741BB2B35409A16B6E348B555C07ED23B80CA2B354054EA347438B555C000BA8549EA2B3540659CA93428B555C02BD6D1580B2C3540B28678DA17B555C0EED1EC692B2C3540B980421707B555C00635D0484C2C354006A047BDF7B455C0995A33636A2C354061573F85EBB455C0729DCF4C842C3540DAAC70C0EAB455C0398620E3832C354097672964EAB455C0132EB81D832C3540E7322C2AEAB455C0E53EF654822C3540359598E7E9B455C0E7F35AD7802C3540DCFC4BD6E9B455C009850431802C3540DA283FE9E8B455C08F0B06296B2C35401753EB17E7B455C097C16A961D2C35407E3597D5E6B455C0F003D463032C35404BE1F282E6B455C03247D7AAE32B3540DBF9F04FE6B455C0FF2796D6D82B354087BEB7E8E6B455C041FEB292C72B354089557E70E7B455C0725FC1DABA2B3540AB1F5BD6E7B455C0D5DC704E942B3540596ABF58FFB455C0EB6391C4692B3540118197C010B555C07652E1C14B2B35403D5700621DB555C079939A45362B3540D6C629E32EB555C02ED39C7C192B3540E72FEF133AB555C0900FDCFC102B35407956230444B555C058F2DC6D102B35409FBF248E51B555C0EAF2F55CF62A3540DB492D5157B555C08933FC80EC2A3540BB6EFE7558B555C098478DEBEB2A35402FD1E31C59B555C0247335ECEB2A3540BDD941E05BB555C054440914EE2A35406B9E648E83B555C05AB6C496412B35405A57B02383B555C0662C6701442B354045837DCF85B555C0DD6BA9B4482B3540,21.17038544388453,-86.83064173950339
064,5798.0,0106000020E610000001000000010300000001000000300000004651B205D6B455C00A034694B02B3540C0A9EAE3D8B455C017EE0E62AF2B3540E8255F37DAB455C023A1C105B02B35408F6F2B73DBB455C0B0CBE703B12B3540E844266FDCB455C053D9B06EB22B35403BFA38E2DDB455C0613A5E91B52B3540E8714983DEB455C0CA793E83B72B3540D1279501DFB455C05E7741BFB92B3540F2518E61DFB455C0229F5B3FBC2B35404D425692DFB455C086AB67AEBD2B354093B4E199DFB455C0872D2C72BF2B35406F4EC277DFB455C014E720E7C12B35403A666C2DE0B455C0089C1055C92B354070C9FE69E1B455C0FC75AFE6D12B3540F643AF66E3B455C03C6A424D072C35408380D596E4B455C0570B044D4B2C3540E7FEC175E3B455C0B73B7450922C3540CE58DA9BD8B455C04EC53D43A92C35403861B720D2B455C0614372BCB52C3540307B3094C7B455C0882DE109CA2C354048FE5FCBBFB455C075816682DA2C354013111B52ABB455C0D7F9178A022D354020E39A7D9FB455C0BAD6E3B01A2D3540C8F9F26185B455C03A59A4864E2D35408A63D24670B455C03666A9987A2D3540FD12DB5A34B455C0607909B0EE2D35402BB76B3816B455C06B3D153B192D354054BC682817B455C085B3A4B7122D3540536C2E9A47B455C074CAD165FB2C3540A1BA3E8F7EB455C03D7B541F8A2C35401C5F40CE7EB455C0C893E9F3822C3540A3CBF6337FB455C00EA464326A2C354091456C937FB455C015D47AEA622C35408D51D8D67FB455C0588AB9115F2C354046395BEE7FB455C08A82E4125E2C3540CDC8B05E80B455C082CB0EB5582C3540649E55B580B455C0F9ABD963562C35404A77828981B455C0BA875777502C3540D268F98E82B455C03F61A7954A2C3540B674EE5284B455C0FA74293E422C354070D91D8585B455C024B256023E2C3540BA5CC97987B455C0EA8461EF372C354044FF590A8AB455C0EF8E0CB0322C3540C2A5EB6F8CB455C0FDF3E9982E2C3540A4F481FB9AB455C0D14710C6152C3540EAC64A66C3B455C0AEC9DEABD02B3540F936E7BDC8B455C05C1FF39EC72B35404651B205D6B455C00A034694B02B3540,21.175016590739148,-86.82075642563174
065,1642.0,0106000020E61000000100000001030000000100000017000000AF003AB600B555C09E4E33D76A2D3540234486B403B555C09BFBB72A652D3540A0B91B9904B555C029C6ABD8662D3540E94D6A7307B555C0CD1A57F97B2D3540E1F70E7E06B555C0A15C7E0C9F2D35408DD8BCB9FBB455C039B3F174B32D3540E7928148FBB455C04795A63FB22D354001E63E61F9B455C0CBF452B2B42D3540C257A041E7B455C051A207E6D32D35400FFC62F6DBB455C069B212E9EE2D354084503729D4B455C06ACE5100B82D3540CEB12398CBB455C040062CA0762D35403435D015C4B455C03755B8D6382D3540C5A6609FBCB455C04CE3B495FB2C3540F8B9560DD0B455C020FFDC48D42C3540D7584B43E2B455C095404D99B02C3540DBA3CD65E9B455C020A3ACDBA32C3540A638D532EAB455C046E9383FA52C3540329AA176F0B455C0BAEBD5A2D92C3540672CF5F9F0B455C0DCBC8CEBDE2C35408B1F714AF3B455C0C68461A4F22C3540DE128A47F8B455C0101E958D1F2D3540AF003AB600B555C09E4E33D76A2D3540,21.176895678180838,-86.82631345139045
066,1303.0,0106000020E61000000100000001030000000100000014000000D23AF5804FB555C0601662A2B72C3540978136F03CB555C0EA82AF95D82C3540C62CB44C2FB555C0A079CDC2F02C354001AE783522B555C03606FC3F0D2D3540AB6FBE8C13B555C0668C47322D2D3540B8EC022401B555C03BE08B43522D35405CEDA7C7FAB455C026CEABCF1B2D35400A2E38EAF6B455C0C6360B0BFA2C354059FDB392F3B455C0E91EC55FDB2C3540911315FDF2B455C0F79D2B28D22C3540EE8392D0ECB455C03857922D9C2C3540F0EDE75A09B555C0AE7BA261632C3540BF2993DA1CB555C0C821DEC03B2C35403E2A2A9D22B555C0062642F3312C3540206FFC392BB555C012219D1C202C3540EA074A3C35B555C02EE130E70C2C3540EDA3BA9F39B555C0D04C3B60042C35405F00673742B555C06C78BF163B2C3540337B2FF649B555C0483601AA7A2C3540D23AF5804FB555C0601662A2B72C3540,21.174452036605352,-86.82996029590147
067,2052.0,0106000020E6100000010000000103000000010000000E0000004ACD062252B555C0BB6D8540BE2C35408B4B032B58B555C0C8267D33F22C354073C88FB55CB555C04E77CF4F182D3540C9364D2763B555C0DCADA7E1512D35409EF1E09E65B555C00A4585977D2D35409BEA753B38B555C096FCD378D72D354017ED7AC120B555C057FD79D6052E3540EB44E42107B555C0EDF5E8A1502D35408CE5A01B22B555C02C873917182D35403A3F74C92BB555C0FC6080CD032D3540CF54C2502FB555C0F240F78DFB2C3540966E1E0C3FB555C078C9C07FDF2C354007DFC38948B555C0CC7A3A52CF2C35404ACD062252B555C0BB6D8540BE2C3540,21.17726774832678,-86.8315449701342
261,,0106000020E6100000010000000103000000010000001100000066729B7C8EBE55C0E6C54D4E972635408DAD57D38FBE55C03807FA7C6028354008E15C7B88BE55C04843BF3E2B283540A37A9FA051BD55C0EC4A1D4B3A283540D212EFFC51BD55C0E658DB4335293540654CBE2719BC55C0194CC27636293540341E0FAA15BC55C0E8F14E6B8A2435407FC4122041BC55C08E6B99C2802435404D32964869BC55C05345D4C0782435400F2F2EBBBCBC55C05FBD0A1D67243540D7DD1FC5C1BC55C0BCEC470C66243540E09F0C2025BD55C08EF5170851243540194D50BD63BD55C06F2394C7432435408EFCAA81E4BD55C028F441822824354020A7256F84BE55C054F5EE9A06243540630619BE8CBE55C01EB483A24324354066729B7C8EBE55C0E6C54D4E97263540,21.15045963512491,-86.9574391579358
267,,0106000020E6100000010000000103000000010000000A0000001F871D9991BE55C04F155343692E3540CADA9CBE56BD55C0E66DF6E0672E35406758843256BD55C080DE54D7E42C35402C40636E57BD55C0FA7DADD7E42C35408335A22F57BD55C0F84EDA48E42A35407BE2EC4256BD55C09D0F2FFC472935404CC2735C56BD55C0CCC17CC93928354027FDC2D182BE55C06D74B1D22B283540C0B9B8C18FBE55C03A6239BB892835401F871D9991BE55C04F155343692E3540,21.169176037184435,-86.96800408768358
266,,0106000020E610000001000000010300000001000000050000008DB3336192BE55C0DFFF4E57672F3540095FD83557BD55C07EAA7F09742F3540EE5237BF56BD55C011FCB18B692E35401F871D9991BE55C04F155343692E35408DB3336192BE55C0DFFF4E57672F3540,21.183282416297338,-86.96797074016169
068,3617.0,0106000020E6100000010000000103000000010000001A000000BE219F24DDB455C01E06DD0B032E3540EB10A7C8D8B455C0C1EC7FE60B2E35404D9D0EDED3B455C0F44E8C75152E3540EFBE5695D2B455C01350FA5A182E3540E47A43EDB6B455C01326B46D4F2E354001F664C9A0B455C087E902C87A2E35400166649198B455C0E242F1398B2E354045F20AEE7CB455C0522514BCC12E35403D084CA074B455C083AA3B81D02E3540DB4E703075B455C0CCE1FE9E962E3540784CCDC375B455C0D9BFF060802E3540A1CC6D2F76B455C05928E414742E35402E45EAEF76B455C0537DC13A402E3540D917873277B455C0422FEE58342E3540BF2A369477B455C0537652C7202E35403C5D3E5777B455C071F284FC1A2E3540A350FA9577B455C0381AC7BBEA2D3540C2B7238B79B455C0F9A176C2802D354006E28F1E7CB455C098C67B727B2D3540FF028ACE85B455C07A2B347E672D3540128B93CE98B455C052EA313B422D35406B63B776BAB455C0B022182A002D35400FBD8815D2B455C095ED8295BE2D354044EC5933D4B455C02D8F7542C42D3540515A4EC9D7B455C0C4A19F6FDD2D3540BE219F24DDB455C01E06DD0B032E3540,21.179225308059376,-86.82236877161391
106,265.0,0106000020E6100000010000000103000000010000000A0000000ABF4DB8CABA55C01300E08FC22435404A0A5535B7BA55C060CC4B45D0243540062011735ABA55C021A9073EDE243540AD83C6523CBA55C00128F2843A2235403EB1211F34BA55C051C6A7BB4B223540E9C81BBC2EBA55C0E49820CC202235407E7C5E00A7BA55C07B3AEC0836213540DEC2B5FBACBA55C0688926612C2235406127E94EC9BA55C014434637B02435400ABF4DB8CABA55C01300E08FC2243540,21.13754623667575,-86.91419787506725
069,1655.0,0106000020E610000001000000010300000001000000160000005DECCABA9BB555C0F7EAD9D5142C3540D330440185B555C0D4AD121C412C35406C9D000E72B555C090F1ABAC662C3540868B1E2561B555C0CDA7B04E882C3540EA02F5F650B555C04D76C5CCA82C35401D8A362A4CB555C0AFDDAADB762C3540D6AA492545B555C01814AF453B2C3540C426F79D3BB555C09F3C9CABFF2B3540058D2DEA49B555C0601F5D20E32B35402E3E684879B555C00AED8046852B35409E60651F7CB555C0B5D82EC4802B354078A6CBFF81B555C03E925DED732B35406F454DB582B555C0E7F0CE60722B35405022821983B555C0E340F148722B35404BE4826B83B555C0B7295981722B35407E7773CE83B555C0A1420F30732B3540EB593E1984B555C0DAF0132A742B354053C25E6784B555C01D23BDF1752B3540477A713588B555C075A962B58C2B354095864F298DB555C0A044E00FAB2B3540F88B919494B555C0C35884E3DF2B35405DECCABA9BB555C0F7EAD9D5142C3540,21.172035261009803,-86.8346988091925
070,1055.0,0106000020E6100000010000000103000000010000000A0000006C8FE769BFB555C042B8DD8CFA2A3540BBAEE8DDD6B555C04376AFC1A02B354060BD9F1CC5B555C0570DB17DC32B3540EA78B964BCB555C09DB4502ED52B3540AEF9320A9EB555C0C7A0DAB20F2C35400E682F378EB555C06D03A9339F2B35404111379489B555C0681D3216842B3540939143AF85B555C0ECDD46CB6C2B354089679A39AAB555C063CFCEC1232B35406C8FE769BFB555C042B8DD8CFA2A3540,21.170002427522707,-86.8387871570025
071,1321.0,0106000020E61000000100000001030000000100000009000000C87CFFA68DB555C0311A3C4D3B2C3540528AA38BB2B555C051FC6468F22B35400C04A9A9C7B555C00C298E32C92B3540F1520924D8B555C05EB2EBE3A92B3540DF05AE69DFB555C0B0F46316DE2B3540FCB33687E3B555C0A317323BFA2B3540145DA084F2B555C09B4C9887642C3540382AED66A8B555C0769FC417F52C3540C87CFFA68DB555C0311A3C4D3B2C3540,21.17308656471417,-86.83985266816134
072,1785.0,0106000020E6100000010000000103000000010000005C0000000F1A7CFEA5B555C09E578AD8F92C3540B32F625AA4B555C0E89F456FFD2C3540E58B48BDA2B555C0813379E1002D3540CEE8BFEEA0B555C09FA67CBF042D3540551D90799FB555C0FE3FD8EF072D3540A2C8EBE69DB555C01F6522560B2D35400ED1CEA59CB555C0D110A32A0D2D3540966F6DCA9BB555C0C41F86EC0E2D35409F90B8239BB555C02C346442102D35405F6F025399B555C0EBB4F116142D35406C206DB797B555C053372846172D35408CE1A00596B555C04E0AB3E21A2D35408364B60096B555C0A83241C11A2D354078C65D8694B555C04E734A121E2D354084FD8DEF92B555C050267915212D3540709CBE9191B555C04ECF78D4232D354071E8D84491B555C05B4E026F242D3540B079999A8FB555C0CFD48DED272D35404E2111F78DB555C083A5725D2B2D35400984034C8CB555C0330692C82E2D3540184B2DB48AB555C00E21500C322D3540D1CF4C6C89B555C0B49DFC2D342D3540741898D187B555C043F827AB372D3540D496702D86B555C02691793C3B2D354076FC299384B555C0317F51B83E2D3540E332088384B555C04F891C4B3E2D354029F449D382B555C05B47FAC4412D3540554E449E81B555C04BFAE641442D3540927C69657FB555C063D986BA482D354050E477267EB555C04B72E54A4B2D3540445E57A57CB555C0E410B5564E2D3540FC4A7E6D7CB555C0E2E34E5E4E2D3540DFDD8FCD7AB555C043001121522D3540B186D41F79B555C05E2F5096552D3540AA658AD577B555C096DE8A41582D3540D0E13A6776B555C0679767AC5A2D35406A40EBA374B555C0FD1B0B775E2D3540E892EAD573B555C0267DE728602D35405625533A73B555C0160C9675612D35403D90EB3873B555C088738D73612D354033C399EA72B555C0E5DA0C20622D35409F35CF7472B555C0F5CD7B23632D3540D58D30C56FB555C0CEFEF30D692D354087DA93C46AB555C0B3718446732D35401D4D88CD69B555C0AA33AB68752D35408BD9B89968B555C0D3B21D0E782D35407685147068B555C00FF5DF65782D3540EF809A4168B555C09418978B782D35400627AF2168B555C003F76E88782D354086FCCEF067B555C054902F53782D3540D100F0BD67B555C00A197EC4772D3540FFCB0E9C67B555C09E3812EA762D3540508E348667B555C05C749C53742D354094E98A5767B555C0933907CD6E2D35402FB91B4466B555C0F669562D5B2D354084490C9865B555C009F6D4B44F2D3540BBEA6D2065B555C0F1BACD3B4B2D35409A034B5964B555C09E8B9AC9432D3540082059BD63B555C0871195DB3D2D354015F7FDFB62B555C083A1A819372D3540E05BC1C362B555C00F99B32E352D3540B7B9FA4462B555C0F773ECDB302D35405128DC7F61B555C0CCFF3D572A2D354076953CBB60B555C05AEFC2D6232D354041BA63F85FB555C022D26A1A1D2D3540ADB97A6A5FB555C0FCD184B0182D3540537E29445FB555C0AA5CB958172D35401FC976A85EB555C0A973C0E3112D35403AA5CFF05DB555C0DA4BC6BB0B2D3540E70EFB2B5DB555C029AC3B39052D35407499B8695CB555C0836EC0EDFE2C35402B035DB15BB555C0EABFBC29F92C35406BEFC2F95AB555C0FECD41EFF22C354050A3881959B555C08E118793E22C35409CAFF57558B555C0B70F1C01DD2C354070EA26CC57B555C0A358FB45D72C35402969792057B555C0883A658ED12C3540384C08DE56B555C05616F757CF2C35406701007456B555C0FE5504D0CB2C3540AB17F5C755B555C0ABED5015C62C35409C11D62255B555C0C7CE9E95C02C3540D71DE20D53B555C00E2610D6AE2C3540212A74035BB555C09C181A4B9E2C3540457A10525CB555C0EDD9946D9D2C3540C2055EDE65B555C00643EB10892C35400D909C7179B555C0C5528699622C354048E130D481B555C00C7743C3522C35408DF846FB82B555C0A4BEB5D4502C354065048E148BB555C018D5B4A13F2C35403490E73D94B555C03C04B8827E2C354085AE2F679FB555C05A077F68CB2C35400F1A7CFEA5B555C09E578AD8F92C3540,21.17518792661465,-86.8356689107229
269,,0106000020E61000000100000001030000000100000006000000F9EF041287BF55C0E2E5070DF529354034C936328CBF55C034A9FACE1F2D3540A3019EAA31BF55C05F57FE94202D3540CC0A9F7E96BE55C0F0CED44E222D3540371CD96194BE55C01C1BC9FEF5293540F9EF041287BF55C0E2E5070DF5293540,21.17010635909878,-86.98532104243638
251,,0106000020E6100000010000000103000000010000000B0000005BAB604135B955C026A79AB7863135401CE4925777B955C0987979E8033135401FFDF2D4D0B955C013F2FDF6833335404EC64022D2B955C00030ECCF90333540589AE0D5D7B955C01296178285333540FF97BBA60EBA55C0F4E6807109353540A39C1B9320BA55C0928B8AAB833535409D308514C5B955C0550911A6813535409B4B3C5660B955C055B009F7AD323540EBC3BB375CB955C087C3C499963235405BAB604135B955C026A79AB786313540,21.200887800558853,-86.90079867910089
118,,0106000020E610000001000000010300000001000000070000001E38E72920BE55C0058719295B1F3540646758A346BD55C044BC4BBA0B2135406042F92C47BD55C00286611D301D3540570FCF9793BD55C093E2B5279E1C35401E4537F9AEBD55C0172F2C0D661F35400D32302018BE55C08D7C94C4941E35401E38E72920BE55C0058719295B1F3540,21.120988745563693,-86.96170907830069
